name;url;brand;availability;price
TL2575-33IKTTR, Преобразователь постоянного тока понижающий 3.3В 1А;/product0/8024469870;Texas Instruments;no;190
TL2575HV-05IKV, Преобразователь постоянного тока понижающий 5В 1А;/product0/8910375390;Texas Instruments;no;210
TL598CDR, ШИМ контроллер понижающий связь по напряжению 16-SOIC;/product0/8024403408;Texas Instruments;no;220
TLV61046ADBVR, Преобразователь постоянного тока 1.8В до 5.5В повышающий выход 3.3В....28В 6-Pin SOT-23 лента на катушке;/product0/8026390953;Texas Instruments;no;39
TLV61220DBVR, Преобразователь постоянного тока повышающий синхронный подстраиваемый 0.4А;/product0/8001761427;Texas Instruments;no;270
TLV62090RGTR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8001887758;Texas Instruments;no;78
TLV62565DBVR, Преобразователь постоянного тока понижающий подстраиваемый 1.5А;/product0/8008370922;Texas Instruments;no;23
TLV62565DBVR, Преобразователь постоянного тока понижающий подстраиваемый 1.5А;/product0/8023346225;Texas Instruments;no;15
TMR2-2411WI, Преобразователь DC-DC;/product0/8020446869;Traco;5-6 дней,2 шт.;1270
"TNY268GN-TL, IC: PMIC; AC/DC switcher,SMPS controller; Uin: 85?265V; SMD-8B";/product0/8017358739;Power Integrations;5-6 дней,24 шт.;260
TNY286PG, Преобразователи переменного тока в постоянный 15 W (85-265 VAC) 19 W (230 VAC);/product0/8007037639;Power Integrations;5-6 дней,9 шт.;150
TOP256YN, Ключ управления 6-Pin(6+Tab) TO-220-C - рейка/туба;/product0/8028750426;Power Integrations;5-6 дней,62 шт.;420
TOP256YN, Регулятор AC/DC импульсного источника питания;/product0/8012444121;Power Integrations;5-6 дней,10 шт.;490
TOS 06-12SM;/product0/8001786557;Traco;5-6 дней,1 шт.;4030
TPP2020-6TR;/product0/8020249040;3PEAK;5-6 дней,4735 шт.;12
TPP2020-6TR, Преобразователь постоянного тока понижающий синхронный вход 17В выход 2А;/product0/8023284997;3PEAK;5-6 дней,5904 шт.;16
TPP206080-QFMR-S, Преобразователь DC-DC -17В вход 6A, синхронный понижающий;/product0/8030351847;3PEAK;5-6 дней,362 шт.;83
TPP362082-T6TR, Преобразователь постоянного тока понижающий синхронный 2А;/product0/8035624150;3PEAK;5-6 дней,2763 шт.;63
TPS40305DRCR, Преобразователь постоянного тока понижающий ШИМ режим напряжения;/product0/8001893746;Texas Instruments;no;450
TPS51116PWP, Контроллер питания понижающий 20HTSSOP;/product0/8024596604;Texas Instruments;no;200
TPS51206DSQR, Преобразователь, регулятор напряжения DDR 3.1....6.5В 10-Pin WSON EP лента на катушке;/product0/8016170716;Texas Instruments;no;33
TPS51396ARJER, Преобразователь DC-DC 4.5В...24В 8A синхронный понижающий 20VQFN;/product0/8024469929;Texas Instruments;no;63
TPS53319DQPR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 14А;/product0/8021967055;Texas Instruments;no;190
TPS53819ARGTR, Преобразователь постоянного тока понижающий ШИМ;/product0/8021902661;Texas Instruments;no;480
TPS54040DGQR, Преобразователь постоянного тока понижающий подстраиваемый 0.5А;/product0/8579156476;Texas Instruments;no;450
TPS54061DRBR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 0.2А;/product0/8001656549;Texas Instruments;no;310
TPS54140ADGQR, Преобразователь постоянного тока понижающий подстраиваемый 1.5А;/product0/8003731025;Texas Instruments;no;130
TPS54228DDAR, Преобразователь постоянного тока понижающий вход 4.5-18В одиночный выход 0.76-7В 2А;/product0/8001913927;Texas Instruments;no;55
TPS54232DR, Преобразователь постоянного тока понижающий подстраиваемый 2А;/product0/8001891039;Texas Instruments;no;130
TPS54240DGQR, Преобразователь постоянного тока понижающий подстраиваемый 2.5А;/product0/8003700724;Texas Instruments;no;96
TPS54260DGQR;/product0/8770576792;Texas Instruments;no;190
TPS54260DGQR, MSOP10;/product0/8038309718;Texas Instruments;no;300
TPS5430DDAR, , Понижающий DC/DC преобразователь , 500кГц, 5.5В...36В вх., 3А, корпус SO PowerPAD-8;/product0/8008280970;Texas Instruments;no;37
TPS5430DDAR, Коммутатор аналоговых сигналов SO8-150 PowerPAD;/product0/8020204755;Texas Instruments;no;1000
TPS54310PWPR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8000301424;Texas Instruments;no;200
TPS54316PWPR, Микросхема (HTSSOP20);/product0/8021839071;Texas Instruments;no;490
TPS54316QPWPRQ1;/product0/8004160822;Texas Instruments;no;410
TPS54319RTER, Преобразователь постоянного тока понижающий 0.82-5В/3А, 2МГц;/product0/8001665155;Texas Instruments;no;190
TPS54320RHLR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8004493023;Texas Instruments;no;130
TPS54325PWPR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8006267832;Texas Instruments;no;85
TPS54326RGTR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8021572287;Texas Instruments;no;160
TPS54331DDAR, Преобразователи постоянного тока в постоянный DC/DC преобразователи импульсные SOIC8;/product0/8031316933;Texas Instruments;no;87
TPS54331DDAR, Преобразователь постоянного тока понижающий подстраиваемый 3А;/product0/8009535345;Texas Instruments;no;64
TPS54336ADDAR, Регулируемые понижающие преобразователи постоянного тока 0,8-24 В, 3 А, 4,5-28 В HSOP-8-EP;/product0/8031103486;Texas Instruments;no;150
TPS54339DDAR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8031812731;Texas Instruments;no;81
TPS54340DDAR;/product0/8016170724;Texas Instruments;no;140
TPS54360BDDAR, Преобразователь постоянного тока 4.5В до 60В синхронный понижающий выход 0.8В...58.8В 3.5А 8-Pin HSOIC;/product0/8021298465;Texas Instruments;no;120
TPS54383PWPR, Преобразователь постоянного тока понижающий подстраиваемый 3А;/product0/8030440733;Texas Instruments;no;280
TPS54386TPWPRQ1;/product0/8016498966;Texas Instruments;no;260
TPS54495PWP, Преобразователь постоянного тока понижающий синхронный подстраиваемый;/product0/8010005273;Texas Instruments;no;380
TPS5450DDAR, Преобразователь постоянного тока понижающий подстраиваемый 5А;/product0/8001495631;Texas Instruments;no;82
TPS54521RHLR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 5А;/product0/8004497631;Texas Instruments;no;76
TPS54528DDAR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 5А;/product0/8001557524;Texas Instruments;no;75
TPS54531DDAR, DC/DC преобразователи импульсные SOIC8;/product0/8030573047;Texas Instruments;no;110
TPS54531DDAR, Преобразователь постоянного тока понижающий подстраиваемый 5А;/product0/8021522439;Texas Instruments;no;73
TPS54560BQDDARQ1, НЕТ Тип понижения -40°C+150°C@(TJ) 1 Объявление понижения;/product0/8033184066;Texas Instruments;no;250
TPS54560DDAR, , Понижающий DC/DC преобразователь , 2.5МГц, 4.5В...60В вх., 5А, корпус SO PowerPAD-8;/product0/8012125036;Texas Instruments;no;140
TPS54561DPRR, Импульсный регулятор напряжения 4.5V to 60V Input 5A SD DC-DC Cnvtr;/product0/8018940287;Texas Instruments;no;210
TPS54610PWP, Преобразователь постоянного тока понижающий синхронный подстраиваемый 6А;/product0/8000654441;Texas Instruments;no;190
TPS54610PWPR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 6А;/product0/8008379332;Texas Instruments;no;220
TPS54612PWP;/product0/8002871285;Texas Instruments;no;670
TPS54615PWP, Преобразователь постоянного тока понижающий синхронный 2.5В;/product0/8024557888;Texas Instruments;no;320
TPS54615PWPR, Преобразователь постоянного тока понижающий синхронный 2.5В;/product0/8026834270;Texas Instruments;no;490
TPS54616PWP, Преобразователь постоянного тока понижающий синхронный 3.3В;/product0/8024499766;Texas Instruments;no;420
TPS54616PWPR, Преобразователь постоянного тока понижающий синхронный 3.3В;/product0/8023895672;Texas Instruments;no;360
"TPS54620RGYR, Микросхема PMIC; DC/DC преобразователь; Uвх: 1.6-17VDC; Uвых: 0.8-15VDC; 6A; каналов - 1";/product0/8022634713;Texas Instruments;no;140
"TPS54620RHLR, Микросхема: PMIC; DC/DC преобразователь; Uвх: 4.5-17VDC; Uвых: 0.8-15VDC; 6A; Каналов: 1";/product0/8025829182;Texas Instruments;no;170
TPS54620RHLR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 6А;/product0/8021540081;Texas Instruments;no;140
